"","dat_work","Freq","IDBANK","def","LAST_UPDATE","source","unite","unite_mult","max_period"
"11029",2017-02-27,"M","000671244","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Gros appareils ménagers électriques ou non et petits appareils électroménagers - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11030",2017-02-27,"M","000671245","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Réparation d'appareils ménagers - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11031",2017-02-27,"M","000671246","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Verrerie, vaisselle et ustensiles de ménage - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11032",2017-02-27,"M","000671247","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Outillage pour la maison et le jardin - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11033",2017-02-27,"M","000671248","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Biens et services pour l'entretien courant de l'habitation - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11034",2017-02-27,"M","000671249","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Articles de ménage non durables - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11035",2017-02-27,"M","000671250","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Services domestiques et autres services pour l'habitation - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11036",2017-02-27,"M","000671251","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Santé - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11037",2017-02-27,"M","000671252","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Produits et appareils thérapeutiques, matériel médical - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11038",2017-02-27,"M","000671253","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Produits pharmaceutiques - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11039",2017-02-27,"M","000671254","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Autres produits médicaux et appareils thérapeutiques - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11040",2017-02-27,"M","000671255","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Services de consultation externe - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11041",2017-02-27,"M","000671256","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Services médicaux et paramédicaux - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11042",2017-02-27,"M","000671257","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Services dentaires - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11043",2017-02-27,"M","000671259","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Transport - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11044",2017-02-27,"M","000671260","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Achats de véhicules - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11045",2017-02-27,"M","000671261","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Voitures particulière - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11046",2017-02-27,"M","000671262","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Voitures neuves - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11047",2017-02-27,"M","000671263","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Voitures d'occasion - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11048",2017-02-27,"M","000671264","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Motocycles, bicyclettes et véhicules à traction animale - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11049",2017-02-27,"M","000671265","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Utilisation des véhicules personnels - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11050",2017-02-27,"M","000671266","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Pièces détachées et accessoires pour les véhicules personnels - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11051",2017-02-27,"M","000671267","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Carburants et lubrifiants pour les véhicules personnels - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11052",2017-02-27,"M","000671268","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Entretien et réparations des véhicules personnels - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11053",2017-02-27,"M","000671269","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Autres services liés aux véhicules personnels - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11054",2017-02-27,"M","000671270","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Services de transport - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11055",2017-02-27,"M","000671271","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Transport de voyageurs par chemin de fer - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11056",2017-02-27,"M","000671272","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Transport de voyageurs par route - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11057",2017-02-27,"M","000671273","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Transport de voyageurs par air - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11058",2017-02-27,"M","000671274","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Transport de voyageurs par mer et voies navigables intérieures - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11059",2017-02-27,"M","000671275","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Transports combinés de voyageurs - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11060",2017-02-27,"M","000671276","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Autres achats de services de transport - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11061",2017-02-27,"M","000671277","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Communications - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11062",2017-02-27,"M","000671278","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Services postaux - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11063",2017-02-27,"M","000671279","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Équipements et services de téléphonie et télécopie - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11064",2017-02-27,"M","000671280","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Équipements de téléphonie et télécopie - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11065",2017-02-27,"M","000671281","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Services de téléphonie et de télécopie - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11066",2017-02-27,"M","000671282","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Loisirs et culture - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11067",2017-02-27,"M","000671283","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Équipements audiovisuels, photographiques et informatiques - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11068",2017-02-27,"M","000671284","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Appareils de réception, enregistrement et de reproduction du son et de l'image - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11069",2017-02-27,"M","000671285","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Équipement photographique et cinématographique, instruments d'optique - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11070",2017-02-27,"M","000671286","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Équipement informatique - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11071",2017-02-27,"M","000671287","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Supports d'enregistrement - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11072",2017-02-27,"M","000671288","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Réparations des équipements audiovisuels, photographiques et informatiques - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11073",2017-02-27,"M","000671289","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Autres biens durables importants pour les loisirs et la culture - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11074",2017-02-27,"M","000671290","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Biens durables pour les loisirs d'intérieur et d'extérieur y c. les instruments de musique - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11075",2017-02-27,"M","000671292","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Autres articles et équipements de loisirs, jardins et animaux d'agrément - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11076",2017-02-27,"M","000671293","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Jeux, jouets et passe-temps - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11077",2017-02-27,"M","000671294","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Équipements de sport, de camping et de loisirs de plein air - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11078",2017-02-27,"M","000671295","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Jardins, plantes et fleurs - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11079",2017-02-27,"M","000671296","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Animaux d'agrément et produits liés y c. les services vétérinaires et autres pour les animaux d'agrément - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11080",2017-02-27,"M","000671297","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Services récréatifs et culturels - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11081",2017-02-27,"M","000671298","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Services sportifs et récréatifs - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11082",2017-02-27,"M","000671299","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Services culturels - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11083",2017-02-27,"M","000671300","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Édition, presse et papeterie - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11084",2017-02-27,"M","000671301","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Édition - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11085",2017-02-27,"M","000671302","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Journaux et périodiques - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11086",2017-02-27,"M","000671303","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Imprimés divers et articles de papeterie et de dessin - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11087",2017-02-27,"M","000671304","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Voyages à forfait - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11088",2017-02-27,"M","000671305","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Enseignement - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11089",2017-02-27,"M","000671306","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Restaurants et hôtels - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11090",2017-02-27,"M","000671307","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Services de restauration - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11091",2017-02-27,"M","000671308","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Restaurants, cafés et similaires - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11092",2017-02-27,"M","000671309","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Cantines - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11093",2017-02-27,"M","000671310","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Service d'hébergement - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11094",2017-02-27,"M","000671311","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Autres biens et services - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11095",2017-02-27,"M","000671312","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Soins personnels - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11096",2017-02-27,"M","000671313","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Salons de coiffure et esthétique corporelle - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11097",2017-02-27,"M","000671314","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Appareils électriques pour les soins personnels et autres appareils, articles et produits pour les soins personnels - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11098",2017-02-27,"M","000671315","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Effets personnels n.d.a. - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11099",2017-02-27,"M","000671316","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Articles de bijouterie, de joaillerie et d'horlogerie - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11100",2017-02-27,"M","000671317","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Autres effets personnels - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11101",2017-02-27,"M","000671318","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Protection sociale - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11102",2017-02-27,"M","000671319","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Assurances - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11103",2017-02-27,"M","000671320","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Assurances liées au logement - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11104",2017-02-27,"M","000671321","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Assurances liées à la santé - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11105",2017-02-27,"M","000671322","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Assurances liées aux transports - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11106",2017-02-27,"M","000671324","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Services financiers n.d.a. - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11107",2017-02-27,"M","000671325","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Autres services n.d.a. - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11108",2017-02-27,"M","000806952","IPCH mensuel - Ensemble des ménages (Métropole + DOM) - Référence 100 en 2005 - Nomenclature européenne : Services hospitaliers - Série arrêtée","2016-01-13","IPCH-2005-FR-COICOP/","SO","0","2015-12"
"11109",2017-02-27,"M","001759971","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : Ensemble harmonisé (ne pas utiliser l'indice provisoire pour des revalorisations contractuelles)","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11110",2017-02-27,"M","001762150","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 09.4 - Services récréatifs et culturels","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11111",2017-02-27,"M","001762151","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 09.2.1.3 - Bateaux, moteurs hors bord et équipements de bateaux","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11112",2017-02-27,"M","001762152","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 09.2.2 - Instruments de musique et biens durables destinés aux loisirs d'intérieur","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11113",2017-02-27,"M","001762153","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 09.2.2.1 - Instruments de musique","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11114",2017-02-27,"M","001762154","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 09.2.2.2 - Grands articles destinés aux loisirs d'intérieur","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11115",2017-02-27,"M","001762155","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 09.2.3 - Entretien et réparation des autres biens durables de loisirs et culturels","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11116",2017-02-27,"M","001762156","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 09.2.3.0 - Entretien et réparation des autres biens durables de loisirs et culturels","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11117",2017-02-27,"M","001762157","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 09.3 - Autres articles et matériels de loisirs, de jardinage et animaux de compagnie","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11118",2017-02-27,"M","001762158","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 09.3.1 - Jeux, jouets et passe-temps","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11119",2017-02-27,"M","001762159","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 09.3.1.1 - Jeux et passe-temps","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11120",2017-02-27,"M","001762160","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 09.3.1.2 - Jouets et articles de fête","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11121",2017-02-27,"M","001762161","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 09.3.2 - Articles de sport, matériel de camping et matériel pour activités de plein air","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11122",2017-02-27,"M","001762162","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 09.3.2.1 - Équipement de sport","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11123",2017-02-27,"M","001762163","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 09.3.2.2 - Équipement de camping et de loisirs de plein air","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11124",2017-02-27,"M","001762164","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 09.3.2.3 - Réparation d'équipement de sport, de camping et de loisirs de plein air","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11125",2017-02-27,"M","001762165","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 09.3.3 - Produits pour jardin, plantes et fleurs","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11126",2017-02-27,"M","001762166","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 09.3.3.1 - Produits pour jardin","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11127",2017-02-27,"M","001762167","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 09.3.3.2 - Plantes et fleurs","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11128",2017-02-27,"M","001762168","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 09.3.4 - Animaux de compagnie et articles connexes","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11129",2017-02-27,"M","001762169","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 09.3.4.1 - Achat d'animaux domestiques","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11130",2017-02-27,"M","001762170","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 09.3.4.2 - Produits pour animaux domestiques","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11131",2017-02-27,"M","001762171","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 09.3.5 - Services vétérinaires et autres services pour animaux de compagnie","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11132",2017-02-27,"M","001762172","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 09.3.5.0 - Services vétérinaires et autres services pour animaux de compagnie","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11133",2017-02-27,"M","001762221","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 09.4.1 - Services récréatifs et sportifs","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11134",2017-02-27,"M","001762222","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 09.4.1.1 - Services récréatifs et sportifs - Fréquentation","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11135",2017-02-27,"M","001762223","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 09.4.1.2 - Services récréatifs et sportifs - Participation","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11136",2017-02-27,"M","001762224","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 09.4.2 - Services culturels","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11137",2017-02-27,"M","001762225","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 09.4.2.1 - Cinéma, théâtre, concerts","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
"11138",2017-02-27,"M","001762226","Indice des prix à la consommation harmonisé - Base 2015 - Ensemble des ménages - France - Nomenclature Coicop : 09.4.2.2 - Musées, bibliothèques, jardins zoologiques","2017-02-21","IPCH-2015-FR-COICOP/","SO","0","2017-01"
